SeccionCensal;FofM
1012601001;28,30 %
2704801001;28,30 %
2812701023;28,30 %
4718611013;28,30 %
4621304001;28,30 %
2807402022;28,30 %
4419401001;28,30 %
3302401012;28,30 %
3908704004;28,30 %
1101209016;28,30 %
4802006016;28,30 %
2703101007;28,30 %
2306004001;28,30 %
2512003004;28,30 %
4407101001;28,30 %
3303102004;28,30 %
3733001001;28,30 %
2900201001;28,30 %
4721601001;28,30 %
2800704023;28,30 %
4804402027;28,30 %
3404201001;28,30 %
3602402001;28,30 %
0801907111;28,30 %
2006701013;28,31 %
2208601001;28,31 %
4925002001;28,31 %
3303201003;28,31 %
3401701001;28,31 %
4927501003;28,31 %
4801102003;28,31 %
1503602006;28,31 %
4104001009;28,31 %
3605707033;28,31 %
2807910179;28,31 %
0830704012;28,31 %
1015301001;28,31 %
4312309002;28,31 %
2612701001;28,31 %
3727402003;28,31 %
1402106018;28,31 %
3114401001;28,31 %
3302403002;28,31 %
4804401001;28,31 %
3602503001;28,32 %
2501001001;28,32 %
3304413001;28,32 %
1303201002;28,32 %
3301103002;28,32 %
4718610007;28,32 %
1004001001;28,32 %
2303801003;28,32 %
3303301005;28,32 %
1800701001;28,32 %
4801503002;28,32 %
4805403009;28,32 %
3727404012;28,32 %
1606501001;28,32 %
3306901004;28,32 %
2408903018;28,32 %
1717301001;28,32 %
4907601001;28,32 %
4718608038;28,32 %
3304301001;28,32 %
3904501001;28,32 %
1102004009;28,32 %
2414801002;28,32 %
0811304012;28,32 %
1200801001;28,32 %
2090201005;28,32 %
2418101001;28,32 %
2702807001;28,32 %
3303104003;28,33 %
0507201001;28,33 %
0923501001;28,33 %
2800601049;28,33 %
0603601001;28,33 %
0890101001;28,33 %
2413101001;28,33 %
2503901001;28,33 %
3727404016;28,33 %
2300202004;28,33 %
2705101004;28,33 %
4921001001;28,33 %
2702204002;28,33 %
1502302002;28,33 %
2807910122;28,33 %
4625009028;28,33 %
3727402018;28,33 %
1001601001;28,33 %
2802201021;28,33 %
3303301007;28,33 %
2208301001;28,33 %
4518202001;28,33 %
1710601001;28,33 %
2608903023;28,33 %
1015101001;28,33 %
4801001001;28,33 %
0905905050;28,33 %
3501605018;28,33 %
1100602006;28,33 %
2809203021;28,33 %
1504101008;28,33 %
2807918036;28,34 %
2507401001;28,34 %
1508701004;28,34 %
1309201002;28,34 %
4109103029;28,34 %
0401307039;28,34 %
3301601005;28,34 %
1502401003;28,34 %
4807804005;28,34 %
3727001001;28,34 %
0601505012;28,34 %
4516503019;28,34 %
0105904028;28,34 %
0802201003;28,34 %
0810105001;28,34 %
4807301002;28,34 %
2220901001;28,34 %
2004001015;28,34 %
2807910184;28,34 %
3732801001;28,34 %
2706301002;28,34 %
4705301001;28,34 %
2906708060;28,34 %
0504703003;28,34 %
0513601001;28,34 %
3302001007;28,34 %
4103803006;28,34 %
1800201001;28,34 %
0105902020;28,34 %
4307301001;28,34 %
2990101008;28,34 %
3907508023;28,35 %
3200801002;28,35 %
1505501005;28,35 %
1501601005;28,35 %
1611801002;28,35 %
0301001001;28,35 %
3801501002;28,35 %
2807914018;28,35 %
2405401001;28,35 %
0501902002;28,35 %
3727406012;28,35 %
1709901001;28,35 %
3301402001;28,35 %
3207301001;28,35 %
1006901001;28,35 %
4109109067;28,35 %
1814501008;28,35 %
4212901001;28,35 %
4718601007;28,35 %
3601301001;28,35 %
2805806014;28,35 %
3120901001;28,35 %
4214401001;28,35 %
1309601006;28,35 %
3727402004;28,35 %
2906708035;28,35 %
1500501005;28,35 %
1811701001;28,35 %
4426201001;28,35 %
1505402002;28,35 %
4625008038;28,35 %
5029710062;28,36 %
1508402001;28,36 %
0905904002;28,36 %
0942501001;28,36 %
2807914016;28,36 %
3001608039;28,36 %
0939001001;28,36 %
0206101001;28,36 %
2807902093;28,36 %
0610501001;28,36 %
2800702021;28,36 %
3000102002;28,36 %
5026101001;28,36 %
0905701001;28,36 %
0310404002;28,36 %
0309002004;28,36 %
3303701012;28,36 %
1805301001;28,36 %
4718607006;28,36 %
3910101001;28,36 %
4718610051;28,36 %
1503007027;28,36 %
3301103004;28,37 %
0801907110;28,37 %
4516805021;28,37 %
2800702029;28,37 %
4718608004;28,37 %
1507601003;28,37 %
4622501001;28,37 %
0501906009;28,37 %
4802004003;28,37 %
2807909089;28,37 %
2100602001;28,37 %
1503007018;28,37 %
2906707047;28,37 %
4718610004;28,37 %
3708501004;28,37 %
1303404013;28,37 %
4802001042;28,37 %
4802004014;28,37 %
2807904075;28,37 %
2702101002;28,37 %
1306701001;28,37 %
2501701001;28,37 %
2807913205;28,37 %
4718611032;28,38 %
2006701026;28,38 %
1504101003;28,38 %
0805001001;28,38 %
3002402014;28,38 %
4921903001;28,38 %
1506201005;28,38 %
2802201015;28,38 %
0608306001;28,38 %
1929401001;28,38 %
2400601001;28,38 %
4718610045;28,38 %
2807903030;28,38 %
3302408006;28,38 %
3304407003;28,38 %
3304403005;28,38 %
0400701001;28,38 %
1505404003;28,38 %
4703001001;28,38 %
1590203001;28,38 %
3408002001;28,38 %
2412001001;28,38 %
4109108004;28,39 %
3306601039;28,39 %
2802201025;28,39 %
5029710082;28,39 %
4109108052;28,39 %
3909401001;28,39 %
3907501002;28,39 %
0917001001;28,39 %
5029710054;28,39 %
0206201001;28,39 %
0310404001;28,39 %
4510701002;28,39 %
1002901001;28,39 %
4610601003;28,39 %
3300401075;28,39 %
3303105009;28,39 %
3907502001;28,39 %
4023101001;28,39 %
0824201001;28,39 %
2290101001;28,39 %
2814101004;28,40 %
2807908038;28,40 %
3302407025;28,40 %
3702501001;28,40 %
1004501001;28,40 %
1506902002;28,40 %
4109110021;28,40 %
5029704002;28,40 %
4802006031;28,40 %
3300401066;28,40 %
3707801001;28,40 %
3301104001;28,40 %
2807910106;28,40 %
1504901002;28,40 %
2704301001;28,41 %
3203101001;28,41 %
4911501001;28,41 %
1590101003;28,41 %
2608902003;28,41 %
2408902002;28,41 %
4908101001;28,41 %
3710702007;28,41 %
4008001001;28,41 %
0948301001;28,41 %
2408910008;28,41 %
1204004018;28,41 %
0914801001;28,41 %
1014804002;28,41 %
2590201001;28,41 %
3202701001;28,41 %
3490201001;28,41 %
3901601007;28,41 %
0408602001;28,41 %
2907501008;28,41 %
0601801001;28,42 %
2100202003;28,42 %
0820002001;28,42 %
5029710061;28,42 %
3412005013;28,42 %
0518601001;28,42 %
0812403014;28,42 %
3303701036;28,42 %
3303201005;28,42 %
1402110034;28,42 %
2700901001;28,42 %
2306901002;28,42 %
3908001002;28,42 %
5029707015;28,42 %
3803810007;28,42 %
1508801003;28,42 %
3117901001;28,42 %
4411501001;28,42 %
4421603010;28,42 %
3733301001;28,42 %
2414401001;28,42 %
3412004009;28,42 %
4308501001;28,42 %
3304412001;28,42 %
2701501002;28,42 %
3727402006;28,42 %
2807917048;28,42 %
2814401002;28,43 %
2006904020;28,43 %
2807916096;28,43 %
2608401004;28,43 %
2812701041;28,43 %
1211401001;28,43 %
1508503001;28,43 %
4718611029;28,43 %
1624501001;28,43 %
3907505013;28,43 %
2807921029;28,43 %
3301301001;28,43 %
3205401015;28,43 %
3302403004;28,43 %
4718611010;28,43 %
3001610027;28,43 %
3003201002;28,43 %
1014803002;28,43 %
1500801001;28,43 %
4718611001;28,43 %
1900701001;28,43 %
0614201001;28,43 %
1913001013;28,43 %
1913001009;28,44 %
3120106011;28,44 %
1015201001;28,44 %
1006201001;28,44 %
2702601003;28,44 %
2006907002;28,44 %
1500402001;28,44 %
2807915177;28,44 %
3301601008;28,44 %
1503606012;28,44 %
0313201001;28,44 %
0513801001;28,44 %
4718603002;28,44 %
0905905037;28,44 %
1503007029;28,44 %
3205001001;28,44 %
0512701001;28,44 %
1204801001;28,44 %
2005101006;28,44 %
0825201022;28,44 %
3605903002;28,44 %
4802002035;28,44 %
3304415005;28,45 %
4503501001;28,45 %
2702301002;28,45 %
1200501003;28,45 %
1005901001;28,45 %
1500301001;28,45 %
1507902001;28,45 %
2807920099;28,45 %
2410201001;28,45 %
3302401007;28,45 %
5004301001;28,45 %
5007101001;28,45 %
1307601001;28,45 %
1019401001;28,45 %
4719501001;28,45 %
3907505002;28,45 %
4927501012;28,45 %
4109108038;28,45 %
4421603009;28,45 %
2807915067;28,45 %
3303701035;28,45 %
2810601039;28,45 %
3405201001;28,45 %
1204003012;28,45 %
3304401004;28,46 %
4802008015;28,46 %
3727406016;28,46 %
2807910205;28,46 %
2805806016;28,46 %
3402801001;28,46 %
0101301001;28,46 %
0511701001;28,46 %
3302401029;28,46 %
1402001001;28,46 %
4109106017;28,46 %
4504801001;28,46 %
3600102001;28,46 %
1303402004;28,46 %
2512009001;28,46 %
2800702011;28,46 %
0801910093;28,46 %
3303701040;28,46 %
0906401001;28,46 %
3109101001;28,46 %
4008801001;28,47 %
2903501002;28,47 %
3115801001;28,47 %
1619801001;28,47 %
4418101001;28,47 %
4023401001;28,47 %
1507701003;28,47 %
1300401001;28,47 %
3901301001;28,47 %
5029702038;28,47 %
1506101003;28,47 %
0905905006;28,47 %
2419401001;28,47 %
2414202009;28,47 %
1101210015;28,47 %
2807910102;28,47 %
3601801001;28,47 %
3307606001;28,47 %
0906301001;28,48 %
1801201003;28,48 %
3306001003;28,48 %
5018501001;28,48 %
2812301018;28,48 %
4721001001;28,48 %
4927505008;28,48 %
4718606001;28,48 %
4802001043;28,48 %
1017201001;28,48 %
0404501001;28,48 %
3421801001;28,48 %
4708502001;28,48 %
2416601001;28,48 %
1002101002;28,48 %
4915101001;28,48 %
4616901022;28,48 %
3501601001;28,48 %
2300203003;28,48 %
4714501001;28,48 %
0408302001;28,48 %
3104001001;28,48 %
3412007007;28,48 %
4807801006;28,48 %
0301401005;28,49 %
4715201001;28,49 %
2702301003;28,49 %
3727405016;28,49 %
2411502011;28,49 %
1014801006;28,49 %
4317601001;28,49 %
0105903016;28,49 %
2807907132;28,49 %
3727404023;28,49 %
2807908136;28,49 %
4717501002;28,49 %
1503201001;28,49 %
4109107012;28,49 %
1003704017;28,49 %
1207301001;28,49 %
3302401017;28,49 %
2807916019;28,49 %
2413001001;28,49 %
2408904013;28,49 %
0105902016;28,49 %
0820501013;28,49 %
3125301001;28,50 %
2703901004;28,50 %
2812701035;28,50 %
1003703003;28,50 %
0400801001;28,50 %
1914201001;28,50 %
2606601001;28,50 %
5029702005;28,50 %
3907502011;28,50 %
4802001025;28,50 %
2807920084;28,50 %
2812701009;28,50 %
0506601001;28,50 %
4423201001;28,50 %
2610202001;28,50 %
3602001001;28,50 %
0105905004;28,50 %
0105905013;28,50 %
3120107006;28,50 %
4718607005;28,50 %
3101601004;28,51 %
2800702006;28,51 %
4217301006;28,51 %
5029702023;28,51 %
0905905012;28,51 %
3907504009;28,51 %
2704001002;28,51 %
2901601001;28,51 %
0990301003;28,51 %
2401201001;28,51 %
0523801001;28,51 %
1003101001;28,51 %
4802008014;28,51 %
2806502018;28,51 %
0302801001;28,51 %
0905909020;28,51 %
2807913199;28,51 %
4409401001;28,51 %
5009301001;28,51 %
0603501001;28,51 %
1101203006;28,51 %
4808202005;28,51 %
2006801001;28,51 %
4503001001;28,51 %
5023001001;28,51 %
4718610038;28,51 %
3302407017;28,51 %
3302401009;28,51 %
2807904080;28,51 %
1013601001;28,52 %
0905902005;28,52 %
5007901001;28,52 %
0904801002;28,52 %
1808703008;28,52 %
4718611031;28,52 %
5029709021;28,52 %
3727201001;28,52 %
3727402014;28,52 %
3300401016;28,52 %
3736901001;28,52 %
3302409015;28,52 %
0826801001;28,52 %
1303402019;28,52 %
1501901019;28,52 %
2705801001;28,52 %
3303105004;28,52 %
4203501001;28,52 %
3302403003;28,53 %
0921904001;28,53 %
0921903004;28,53 %
3733801001;28,53 %
1503601003;28,53 %
2807916080;28,53 %
2415901001;28,53 %
1509301003;28,53 %
3003004049;28,53 %
1607804022;28,53 %
2807912003;28,53 %
4802004010;28,53 %
0105905028;28,53 %
0523101001;28,53 %
3124201001;28,53 %
5029712002;28,53 %
2411401003;28,53 %
4805401006;28,54 %
4802002031;28,54 %
1405102001;28,54 %
2290501001;28,54 %
2090201013;28,54 %
1308401001;28,54 %
1507201004;28,54 %
4802201002;28,54 %
2807912002;28,54 %
3190101008;28,54 %
4109109050;28,54 %
1625401001;28,54 %
3103301001;28,54 %
2006905009;28,54 %
3727403001;28,54 %
4801305008;28,54 %
2402901001;28,54 %
4805403006;28,54 %
3721401001;28,54 %
0905909035;28,54 %
4718608013;28,54 %
2811501024;28,54 %
2807905089;28,54 %
1405503002;28,54 %
1003704018;28,54 %
2213301001;28,54 %
3303401006;28,54 %
0501401002;28,54 %
0312001002;28,55 %
3601704001;28,55 %
1909601001;28,55 %
1402102042;28,55 %
3302501005;28,55 %
1102801007;28,55 %
0827701001;28,55 %
2608902022;28,55 %
4012301001;28,55 %
3727402001;28,55 %
3715201001;28,55 %
4801505001;28,55 %
3001608029;28,55 %
2807914015;28,55 %
2005901007;28,55 %
5028701001;28,55 %
2807913074;28,55 %
3727401002;28,55 %
4405501001;28,55 %
4416501001;28,55 %
2807917097;28,55 %
3303402001;28,55 %
2706502002;28,55 %
4109110029;28,55 %
0934701001;28,55 %
0310404004;28,55 %
2512005012;28,55 %
2217401001;28,55 %
3307001003;28,55 %
0826001014;28,55 %
1005401001;28,55 %
2807914021;28,55 %
4109107010;28,55 %
2807404016;28,56 %
3302409005;28,56 %
2300205003;28,56 %
4701901001;28,56 %
2414301001;28,56 %
5028201001;28,56 %
3304409013;28,56 %
1503401002;28,56 %
0200307001;28,56 %
0500501001;28,56 %
0105902002;28,56 %
2705101006;28,56 %
1501402001;28,56 %
3302401021;28,56 %
3719801001;28,56 %
2514501001;28,56 %
2701001001;28,56 %
0702101001;28,56 %
2703001001;28,56 %
3304408009;28,56 %
1504302002;28,56 %
3303105005;28,56 %
1102402001;28,56 %
3303501003;28,56 %
2604301001;28,56 %
4718610003;28,56 %
3907506005;28,56 %
2807914093;28,56 %
5023002001;28,56 %
0105903010;28,56 %
3306004001;28,57 %
0203201001;28,57 %
2006904002;28,57 %
3405101001;28,57 %
0304201001;28,57 %
2408903016;28,57 %
2212506003;28,57 %
1502201004;28,57 %
4401601001;28,57 %
4802003001;28,57 %
3727404006;28,57 %
5029704012;28,57 %
1703601003;28,57 %
3908701008;28,57 %
1505001001;28,57 %
3727401005;28,57 %
3901501001;28,57 %
2704401003;28,57 %
3406801001;28,57 %
3601706001;28,57 %
3419901002;28,57 %
1803401001;28,57 %
4305601001;28,58 %
3421101001;28,58 %
0105902027;28,58 %
2800703023;28,58 %
3304401005;28,58 %
3307301011;28,58 %
1101208024;28,58 %
3003004024;28,58 %
0105905007;28,58 %
1503002023;28,58 %
2802201014;28,58 %
4109110011;28,58 %
3102001001;28,58 %
0403001002;28,58 %
4425101001;28,58 %
4102801001;28,58 %
1014901001;28,58 %
4718608020;28,58 %
4505901002;28,58 %
0811404001;28,58 %
3304406012;28,58 %
2206201001;28,58 %
2800702033;28,58 %
4927504001;28,58 %
4422101001;28,59 %
0819201004;28,59 %
2407801001;28,59 %
2805809009;28,59 %
3304406018;28,59 %
2807912005;28,59 %
2005501005;28,59 %
1003704007;28,59 %
2905103002;28,59 %
2805301002;28,59 %
2807915153;28,59 %
2421901001;28,59 %
1505001003;28,59 %
5014601001;28,59 %
4012401001;28,59 %
1508601004;28,59 %
1808706023;28,59 %
2800703020;28,59 %
4718610029;28,60 %
1503007025;28,60 %
2608902025;28,60 %
5009501005;28,60 %
2205501001;28,60 %
3303701006;28,60 %
2508901001;28,60 %
1713601001;28,60 %
2408906003;28,60 %
2806504030;28,60 %
3907502027;28,60 %
4625003055;28,60 %
4109107001;28,60 %
2890301018;28,60 %
3306002001;28,60 %
4006001001;28,60 %
4309101001;28,60 %
2800703022;28,60 %
3302409003;28,60 %
1012401001;28,60 %
4718610020;28,60 %
3101301001;28,60 %
2006906026;28,60 %
1402110033;28,60 %
2704201001;28,60 %
2807910138;28,60 %
1508502001;28,61 %
2807908056;28,61 %
1309001002;28,61 %
3115401001;28,61 %
4604901001;28,61 %
0105905027;28,61 %
0519601001;28,61 %
2890301009;28,61 %
0828001001;28,61 %
3727402011;28,61 %
1501901017;28,61 %
2806504011;28,61 %
1213401001;28,61 %
3001610046;28,61 %
3307604001;28,61 %
0105903009;28,62 %
2290601001;28,62 %
0936901001;28,62 %
3907508029;28,62 %
3125802004;28,62 %
0105901022;28,62 %
3903502002;28,62 %
2705702001;28,62 %
2705901001;28,62 %
1205801001;28,62 %
2800702017;28,62 %
1307104002;28,62 %
5029703080;28,62 %
4718609010;28,62 %
2807910087;28,62 %
3307401003;28,62 %
2512008001;28,63 %
3302601009;28,63 %
2811302013;28,63 %
2807913088;28,63 %
2807918048;28,63 %
4706501001;28,63 %
4802004015;28,63 %
0202301001;28,63 %
4801501011;28,63 %
4722401001;28,63 %
2522101001;28,63 %
1402106039;28,63 %
4109109030;28,63 %
1206401001;28,63 %
5029710067;28,63 %
0301401002;28,63 %
4707601018;28,63 %
1814101001;28,63 %
3303501004;28,63 %
2807920095;28,63 %
4802001044;28,63 %
0204201001;28,63 %
3301105001;28,63 %
3302401016;28,63 %
2906501001;28,64 %
2807910207;28,64 %
4716001001;28,64 %
2807405004;28,64 %
1003704020;28,64 %
4808204004;28,64 %
5012201001;28,64 %
2006906007;28,64 %
4703801001;28,64 %
4718610018;28,64 %
2817201004;28,64 %
4808001001;28,64 %
3300401073;28,64 %
4718611037;28,65 %
3302403001;28,65 %
3120701001;28,65 %
2700401001;28,65 %
4807804001;28,65 %
2005901003;28,65 %
2006906024;28,65 %
2701901004;28,65 %
3300401030;28,65 %
4208101001;28,65 %
1716004002;28,65 %
1306901001;28,65 %
1003704015;28,65 %
3120104024;28,65 %
2408902010;28,65 %
0827101001;28,65 %
1507804018;28,65 %
1504501003;28,66 %
1503606009;28,66 %
2300205004;28,66 %
5029710058;28,66 %
0905905029;28,66 %
2800601058;28,66 %
2215001001;28,66 %
4802004020;28,66 %
3208102001;28,66 %
1506002001;28,66 %
2421201001;28,66 %
0105903034;28,66 %
4411601001;28,66 %
2608904025;28,66 %
2608903018;28,66 %
4419801001;28,66 %
0390201008;28,66 %
0926201001;28,67 %
4718602013;28,67 %
2800702038;28,67 %
1102006034;28,67 %
3302409012;28,67 %
2005504001;28,67 %
0939401001;28,67 %
3302407016;28,67 %
1406201001;28,67 %
4808401005;28,67 %
0525201001;28,67 %
2006903030;28,67 %
3302401004;28,67 %
2308101001;28,67 %
3303201008;28,67 %
3302407038;28,67 %
0205901001;28,67 %
3733701001;28,67 %
3907701001;28,67 %
5029702042;28,67 %
0939101001;28,67 %
5029702053;28,68 %
1910701001;28,68 %
3906301001;28,68 %
3302403005;28,68 %
2700701002;28,68 %
1503606013;28,68 %
1506102001;28,68 %
3300201002;28,68 %
1913004007;28,68 %
2600301001;28,68 %
1014801010;28,68 %
2704302001;28,68 %
0606901002;28,68 %
3728701001;28,68 %
2807907134;28,68 %
3120107021;28,68 %
3305903001;28,69 %
0801905035;28,69 %
2704601002;28,69 %
3304408014;28,69 %
3303701041;28,69 %
1002501001;28,69 %
5029704049;28,69 %
5002201001;28,69 %
5029703049;28,69 %
0407301001;28,69 %
3302101007;28,69 %
3302408011;28,69 %
3124601001;28,69 %
3416901001;28,69 %
4625012038;28,69 %
2816201002;28,69 %
2416901003;28,69 %
1000301001;28,69 %
5019101001;28,69 %
3712401001;28,69 %
4507401001;28,70 %
4212501001;28,70 %
0301406030;28,70 %
5002801001;28,70 %
4902401001;28,70 %
3202501001;28,70 %
2906710056;28,70 %
0308202002;28,70 %
2204701001;28,70 %
1505102001;28,70 %
2508801001;28,70 %
3304403012;28,70 %
4702401001;28,70 %
2906709002;28,70 %
4801306001;28,71 %
4619601001;28,71 %
0305002003;28,71 %
2415801001;28,71 %
4103901008;28,71 %
4013901001;28,71 %
1808201001;28,71 %
4019001001;28,71 %
3300401021;28,71 %
2305008001;28,71 %
2807919051;28,71 %
0105902014;28,71 %
0830704014;28,71 %
2004503017;28,71 %
5029703076;28,71 %
0105903006;28,71 %
3400501001;28,72 %
3302403006;28,72 %
4927501013;28,72 %
1020101001;28,72 %
4622401001;28,72 %
3714301001;28,72 %
3205403012;28,72 %
4718608031;28,72 %
4711701001;28,72 %
1001201001;28,72 %
1500601002;28,72 %
3304402001;28,72 %
0614401001;28,72 %
2400701001;28,72 %
3604702001;28,72 %
4802001010;28,72 %
1001301001;28,73 %
1101209022;28,73 %
0105905017;28,73 %
0408501001;28,73 %
5029703085;28,73 %
4718610037;28,73 %
3001610043;28,73 %
4718606010;28,73 %
4905801001;28,73 %
2804902020;28,73 %
3907505001;28,73 %
0105904017;28,73 %
0303401001;28,73 %
4718603009;28,73 %
2200101001;28,73 %
3304402005;28,73 %
0930401001;28,73 %
3412101001;28,73 %
1500601003;28,73 %
2807908140;28,73 %
0616101001;28,73 %
1508201007;28,73 %
2003003003;28,74 %
1506401004;28,74 %
0300701001;28,74 %
1011301001;28,74 %
0827401005;28,74 %
0515601001;28,74 %
2701401001;28,74 %
2290901001;28,74 %
4802004016;28,74 %
2414203002;28,74 %
3905901003;28,74 %
4109109064;28,74 %
1903701001;28,74 %
0105901037;28,74 %
4718610014;28,74 %
4718604027;28,74 %
0905905017;28,74 %
4502001001;28,74 %
3303701015;28,74 %
0905905027;28,74 %
3207901001;28,74 %
